@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute num_nodes numeric
@attribute cost_matrix_avg numeric
@attribute cost_matrix_std numeric
@attribute cost_matrix_skew numeric
@attribute stdTime numeric
@attribute mst_length numeric
@attribute mst_length_avg numeric
@attribute mst_length_std numeric
@attribute mst_length_skew numeric
@attribute mst_degree_avg numeric
@attribute mst_degree_std numeric
@attribute mst_degree_skew numeric
@attribute mstTime numeric
@attribute cluster_distance_avg numeric
@attribute cluster_distance_std numeric
@attribute cluster_distance_skew numeric
@attribute clusterTime numeric
@attribute tour_const_heu_avg numeric
@attribute tour_const_std numeric
@attribute tour_const_skew numeric
@attribute ls_impov_per_step_avg numeric
@attribute ls_impov_per_step_std numeric
@attribute ls_impov_per_step_skew numeric
@attribute ls_steps_2lm_avg numeric
@attribute ls_steps_2lm_std numeric
@attribute ls_steps_2lm_skew numeric
@attribute ls_maxdist_avg numeric
@attribute ls_maxdist_std numeric
@attribute ls_maxdist_skew numeric
@attribute ls_bestsol_avg numeric
@attribute ls_bestsol_std numeric
@attribute ls_bestsol_skew numeric
@attribute ls_backbone_avg numeric
@attribute ls_backbone_std numeric
@attribute ls_backbone_skew numeric
@attribute lpTime numeric
@attribute bc_improv_per_cut_avg numeric
@attribute bc_improv_per_cut_std numeric
@attribute bc_improv_per_cut_skew numeric
@attribute bc_upper_lower_ratio numeric
@attribute bc_no1s_min numeric
@attribute bc_no1s_q25 numeric
@attribute bc_no1s_q50 numeric
@attribute bc_no1s_q75 numeric
@attribute bc_no1s_max numeric
@attribute bc_p1s numeric
@attribute bc_pn1s numeric
@attribute bcTime numeric
@attribute acc numeric
@attribute acfTime numeric
@attribute angle_min numeric
@attribute angle_median numeric
@attribute angle_mean numeric
@attribute angle_max numeric
@attribute angle_sd numeric
@attribute angle_span numeric
@attribute angle_coef_of_var numeric
@attribute centroid_centroid_x numeric
@attribute centroid_centroid_y numeric
@attribute centroid_dist_min numeric
@attribute centroid_dist_median numeric
@attribute centroid_dist_mean numeric
@attribute centroid_dist_max numeric
@attribute centroid_dist_sd numeric
@attribute centroid_dist_span numeric
@attribute centroid_dist_coef_of_var numeric
@attribute cluster_01pct_number_of_clusters numeric
@attribute cluster_01pct_mean_distance_to_centroid numeric
@attribute cluster_05pct_number_of_clusters numeric
@attribute cluster_05pct_mean_distance_to_centroid numeric
@attribute cluster_10pct_number_of_clusters numeric
@attribute cluster_10pct_mean_distance_to_centroid numeric
@attribute bounding_box_10_ratio_of_cities_outside_box numeric
@attribute bounding_box_20_ratio_of_cities_outside_box numeric
@attribute bounding_box_30_ratio_of_cities_outside_box numeric
@attribute chull_area numeric
@attribute chull_points_on_hull numeric
@attribute distance_distances_shorter_mean_distance numeric
@attribute distance_distinct_distances numeric
@attribute distance_mode_frequency numeric
@attribute distance_mode_quantity numeric
@attribute distance_mode_mean numeric
@attribute distance_mean_tour_length numeric
@attribute distance_sum_of_lowest_edge_values numeric
@attribute distance_min numeric
@attribute distance_median numeric
@attribute distance_mean numeric
@attribute distance_max numeric
@attribute distance_sd numeric
@attribute distance_span numeric
@attribute distance_coef_of_var numeric
@attribute modes_number numeric
@attribute mst_depth_min numeric
@attribute mst_depth_median numeric
@attribute mst_depth_mean numeric
@attribute mst_depth_max numeric
@attribute mst_depth_sd numeric
@attribute mst_depth_span numeric
@attribute mst_depth_coef_of_var numeric
@attribute mst_dists_min numeric
@attribute mst_dists_median numeric
@attribute mst_dists_mean numeric
@attribute mst_dists_max numeric
@attribute mst_dists_sd numeric
@attribute mst_dists_span numeric
@attribute mst_dists_coef_of_var numeric
@attribute mst_dists_sum numeric
@attribute nnds_min numeric
@attribute nnds_median numeric
@attribute nnds_mean numeric
@attribute nnds_max numeric
@attribute nnds_sd numeric
@attribute nnds_span numeric
@attribute nnds_coef_of_var numeric
@attribute popbestmin numeric
@attribute popbestmed numeric
@attribute popbestavg numeric
@attribute popbestmax numeric
@attribute popavgmin numeric
@attribute popavgmed numeric
@attribute popavgavg numeric
@attribute popavgmax numeric

@data
rue_2000-603,1,2000,522473.065331,0.473758,6.313675,0.28,0.028137,0.028151,0.464758,3.084227,1.999,0.346222,4.989901,0.14,0.053603,0.094741,2.28113,32.91,0.035587,0,0,0.007559,0.000614,-0.674391,0.05035,0.00045,-0.375,0.1515,0.006221,0.579423,62.606371,0.06887,2.121083,0.803213,0.306381,-0.781301,1.64,0.003034,1.950072,0.544745,0.013015,0.083333,0.5,0.5,0.5,0.916667,0.8845,0.2345,0.31,933.696204,1.83,0.00279,1.552554,1.573459,3.13932,0.900786,3.13653,0.572488,0.499509,0.516339,0.023058,0.399282,0.384946,0.709227,0.137913,0.686169,0.358265,1,0.384946,1,0.384946,1,0.384946,0.362,0.653,0.8485,0.990073,0.011,0.50977,1,2000,0,0,2090.856146,23.894811,0,0.515357,0.522453,1.376545,0.247854,1.376545,0.474404,3,1,5,18.982,153,32.043784,152,1.688114,0.000589,0.014421,0.014715,0.047226,0.006841,0.046637,0.464875,0.000014,0,0.301062,0.340544,0.978246,0.237207,0.978246,0.696554,0.994824,0.997113,0.997103,0.99967,0.994048,0.996309,0.996431,0.99919
rue_2000-604,1,2000,515012.118826,0.47584,4.997519,0.29,0.028546,0.02856,0.464247,4.328725,1.999,0.336694,6.30476,0.14,0.054377,0.081037,-3.179918,27.76,0.037616,0,-0,0.006407,0.000367,-1.145644,0.0449,0.003666,1.145644,0.1512,0.011915,-1.145644,63.374182,0.015868,1.145645,0.853971,0.251739,-0.689003,1.54,0.003047,2.26644,0.463778,0.017777,0.166667,0.5,0.5,0.5,0.833333,0.904,0.1955,0.34,1133.709536,1.83,0.001825,1.553917,1.561597,3.140673,0.909284,3.138848,0.582278,0.489182,0.499724,0.023998,0.392438,0.377191,0.690725,0.142659,0.666727,0.378214,1,0.377191,1,0.377191,1,0.377191,0.348,0.619,0.8305,0.989235,0.0105,0.514432,1,2000,0,0,2060.35959,24.04464,0,0.504541,0.514832,1.372756,0.245309,1.372756,0.476484,3,1,5,18.688,134,28.641296,133,1.532604,0.000339,0.014359,0.014711,0.038153,0.006831,0.037813,0.464363,0.000014,0,0.2882,0.326787,0.970682,0.231796,0.970682,0.709319,0.994791,0.9974,0.997321,0.999365,0.994016,0.996279,0.996422,0.999216
rue_2000-605,1,2000,524456.502024,0.477336,5.021732,0.28,0.027649,0.027663,0.477148,2.819143,1.999,0.336323,7.174494,0.14,0.053677,0.086507,3.294042,30.72,0.035677,0,0,0.006236,0.000316,248865889940.934,0.04775,0.00175,-41192924591.6949,0.12225,0.01875,-18999560927969.2,61.735596,0.017537,-115827.273478,0.863185,0.222911,-0.984716,1.62,0.001925,2.579734,0.389308,0.01408,0.0625,0.375,0.5,0.5,0.9375,0.861,0.2865,0.33,828.647928,1.84,0.001622,1.559228,1.564521,3.138831,0.900239,3.137209,0.575409,0.491259,0.506026,0.004368,0.399895,0.383614,0.693712,0.147744,0.689344,0.385137,1,0.383614,1,0.383614,1,0.383614,0.3695,0.6375,0.839,0.992365,0.0115,0.513606,1,2000,0,0,2099.062356,23.300049,0,0.514656,0.524503,1.380388,0.250701,1.380388,0.477979,2,1,5,18.027,131,27.795171,130,1.541863,0.00028,0.013817,0.014517,0.038326,0.006928,0.038047,0.477267,0.000014,0,0.286232,0.333618,0.989054,0.240796,0.989054,0.721771,0.99452,0.996703,0.996904,0.999302,0.993999,0.99633,0.996436,0.999252
rue_2000-606,1,2000,520888.515048,0.476644,5.083278,0.29,0.028365,0.02838,0.462626,4.524219,1.999,0.341125,4.775762,0.14,0.05234,0.078204,138.961217,35.82,0.036197,0,0,0.010139,0.000914,-750604414754.891,0.0495,0.0005,-1441151880.76972,0.1515,0.014,-790904152160.341,62.751741,0.040446,284181.265895,0.880669,0.213133,-0.815542,1.65,0.001734,2.559529,0.394004,0.012388,0.125,0.5,0.5,0.5,0.875,0.909,0.1855,0.35,902.156886,1.83,0.000094,1.548393,1.555144,3.141388,0.919543,3.141294,0.591291,0.495194,0.502172,0.015747,0.399043,0.381691,0.704032,0.144363,0.688285,0.37822,1,0.381691,1,0.381691,1,0.381691,0.3645,0.637,0.8375,0.990887,0.011,0.514185,1,2000,0,0,2084.293985,24.133174,0,0.510625,0.520813,1.398216,0.248578,1.398216,0.477288,2,1,5,22.4865,170,37.39203,169,1.662866,0.000175,0.014386,0.014788,0.038594,0.006843,0.038419,0.462742,0.000014,0,0.292047,0.334384,0.994802,0.236712,0.994802,0.707905,0.994556,0.997066,0.997118,0.999428,0.994188,0.996367,0.996484,0.999227
rue_2000-607,1,2000,524193.817935,0.475928,5.20018,0.29,0.028218,0.028232,0.441512,4.019918,1.999,0.333708,9.78576,0.14,0.053181,0.089375,-4.062033,23.02,0.036708,0,0,0.009857,0.000155,-2.44949,0.0477,0.00147,2.44949,0.1397,0.019841,2.44949,62.7045,0.053324,-2.449498,0.884173,0.216366,-0.69326,1.6,0.002195,2.452946,0.414835,0.01487,0.25,0.5,0.5,0.5,0.75,0.906,0.189,0.3,984.504714,1.84,0.000666,1.576145,1.585788,3.141444,0.889905,3.140778,0.561175,0.488449,0.489644,0.006455,0.401048,0.384665,0.715395,0.14409,0.70894,0.374586,1,0.384665,1,0.384665,1,0.384665,0.3765,0.6435,0.8425,0.992283,0.0115,0.513879,1,2000,0,0,2098.603155,24.753607,0,0.514327,0.524388,1.40165,0.249909,1.40165,0.476573,1,1,6,22.286,163,35.845748,162,1.608442,0.000556,0.014492,0.014812,0.038796,0.006541,0.038241,0.441622,0.000014,0,0.27655,0.319529,0.993739,0.233259,0.993739,0.730009,0.995714,0.997341,0.997464,0.999575,0.994239,0.996509,0.996584,0.99927
rue_2000-608,1,2000,523968.697316,0.474251,5.534541,0.29,0.027968,0.027982,0.453715,4.885311,1.999,0.333708,7.546741,0.14,0.05199,0.06977,-9.886521,29.31,0.035973,0,-0,0.005323,0.000766,1.146627,0.04945,0.000687,-1.950691,0.1439,0.015344,2.152143,62.64282,0.084276,-1.575587,0.777907,0.307627,-0.968263,1.64,0.001939,2.554533,0.39372,0.013798,0.026667,0.5,0.5,0.5,0.951667,0.868,0.2695,0.37,1347.632106,1.83,0.002318,1.568829,1.573217,3.135107,0.904527,3.132789,0.574954,0.500056,0.504469,0.014029,0.404218,0.38463,0.704887,0.141997,0.690859,0.36918,1,0.38463,1,0.38463,1,0.38463,0.3855,0.6445,0.8345,0.989352,0.014,0.512398,1,2000,0,0,2096.069724,23.977367,0,0.514684,0.523755,1.388195,0.24873,1.388195,0.474896,2,1,5,23.185,170,38.781268,169,1.672688,0.000347,0.014556,0.014663,0.039347,0.006654,0.039,0.453828,0.000014,0,0.301354,0.335141,0.984583,0.237029,0.984583,0.707252,0.994494,0.997118,0.996963,0.999438,0.994093,0.996311,0.99643,0.99922
rue_2000-609,1,2000,517357.650852,0.475836,5.279374,0.29,0.028208,0.028222,0.471831,3.535916,1.999,0.346583,6.86525,0.14,0.052385,0.104952,0.712671,42.36,0.036734,0,0,0.006896,0.000992,-1.000524,0.0501,0.0002,0.666667,0.1781,0.029272,-1.544088,63.096901,0.042714,-1.074507,0.80289,0.293089,-0.854711,1.68,0.002326,2.250607,0.457645,0.013473,0.035714,0.5,0.5,0.5,0.9375,0.873,0.259,0.34,946.000658,1.82,0.004012,1.556687,1.549739,3.140907,0.914098,3.136895,0.58984,0.485833,0.500966,0.036079,0.392405,0.379855,0.709302,0.140797,0.673223,0.370659,1,0.379855,1,0.379855,1,0.379855,0.348,0.622,0.842,0.99134,0.009,0.51278,1,2000,0,0,2069.776256,23.837165,0,0.507884,0.517185,1.371409,0.246429,1.371409,0.47648,1,1,5,17.6405,127,27.360749,126,1.551019,0.000044,0.014254,0.014604,0.048101,0.006892,0.048057,0.471949,0.000014,0,0.290037,0.331144,1,0.236049,1,0.712829,0.994937,0.996709,0.99687,0.99945,0.993987,0.996239,0.996389,0.999213
rue_2000-61,1,2000,513346.034593,0.475663,4.989679,0.29,0.028145,0.028159,0.473922,4.407898,1.999,0.338917,5.419757,0.13,0.053942,0.08482,-2.045314,31.69,0.03659,0,-0,0.006064,0.000293,-594787238070.885,0.04975,0.00025,-72057594.040436,0.14325,0.01125,2051952580220.73,62.974306,0.05121,2884009.25339,0.860215,0.224394,-1.017982,1.67,0.002766,2.273136,0.460019,0.016303,0.033333,0.5,0.5,0.5,0.966667,0.907,0.189,0.33,958.785524,1.83,0.001869,1.527646,1.528299,3.13992,0.910812,3.138051,0.595964,0.490773,0.500941,0.004194,0.394141,0.375905,0.704265,0.14262,0.700071,0.379404,1,0.375905,1,0.375905,1,0.375905,0.345,0.6255,0.8255,0.987749,0.011,0.514876,1,2000,0,0,2054.283915,23.378821,0,0.502783,0.513314,1.393901,0.244496,1.393901,0.476308,2,1,5,23.7865,182,40.747627,181,1.713057,0.000343,0.014229,0.014461,0.037343,0.006855,0.037001,0.474041,0.000014,0,0.29652,0.330192,0.988042,0.230006,0.988042,0.696583,0.994766,0.997118,0.997103,0.999519,0.994011,0.996297,0.996438,0.999222
rue_2000-610,1,2000,523510.783168,0.47511,5.606906,0.28,0.028127,0.028141,0.468636,4.175668,1.999,0.337437,4.843577,0.14,0.053365,0.082881,-25.23608,29.07,0.036478,0,0,0.007831,0.002064,1.884296,0.0462,0.001418,1.334114,0.1399,0.027952,1.025806,62.594112,0.035635,2.298868,0.783392,0.313513,-0.890942,1.63,0.001813,2.693901,0.387016,0.014551,0.125,0.5,0.5,0.5,0.875,0.9035,0.1965,0.36,982.967032,1.84,0.000187,1.536052,1.536014,3.139671,0.905358,3.139485,0.58942,0.50013,0.495473,0.00613,0.39908,0.385133,0.700698,0.1412,0.694569,0.366627,1,0.385133,1,0.385133,1,0.385133,0.3695,0.644,0.8485,0.993724,0.0095,0.511737,1,2000,0,0,2096.380597,23.800538,0,0.515222,0.523833,1.37446,0.249216,1.37446,0.475755,1,1,5,22.384,171,37.782301,170,1.687916,0.000546,0.014468,0.014749,0.041293,0.006913,0.040747,0.468754,0.000014,0,0.289911,0.334225,0.988424,0.240606,0.988424,0.719891,0.994682,0.99654,0.99682,0.999602,0.994252,0.99643,0.99656,0.999248
rue_2000-611,1,2000,517910.356411,0.475683,5.105142,0.29,0.028425,0.028439,0.46589,5.374633,1.999,0.332581,6.942641,0.13,0.054056,0.089823,-16.413309,30.42,0.037228,0,0,0.006823,0.000718,0.724456,0.0494,0.00049,2.44949,0.1492,0.011308,2.327113,63.333296,0.010147,0.70274,0.792707,0.298354,-0.904739,1.64,0.002349,2.254805,0.461027,0.013598,0.166667,0.5,0.5,0.5,0.833333,0.898,0.204,0.31,874.095174,1.83,0.004402,1.615984,1.582601,3.141157,0.901111,3.136755,0.569386,0.504756,0.491816,0.002114,0.39378,0.379307,0.714352,0.143785,0.712238,0.379072,1,0.379307,1,0.379307,1,0.379307,0.3495,0.627,0.828,0.991437,0.0095,0.514053,1,2000,0,0,2072.63007,24.165682,0,0.507742,0.517898,1.396961,0.246689,1.396961,0.476327,2,1,5,21.566,152,34.933907,151,1.61986,0.000069,0.014474,0.014736,0.034917,0.006867,0.034848,0.466006,0.000014,0,0.290605,0.330877,0.971757,0.2339,0.971757,0.70691,0.994441,0.996731,0.996719,0.999258,0.993875,0.996199,0.996321,0.999203
rue_2000-612,1,2000,522721.156711,0.475594,5.643689,0.29,0.028096,0.02811,0.452762,3.942708,1.999,0.339286,7.922452,0.13,0.0539,0.073791,-0.645096,18.33,0.037511,0,0,0.005805,0.000715,0.877419,0.0491,0.001715,-2.44949,0.15505,0.00484,0.433408,62.70845,0.058228,-1.232911,0.798722,0.305433,-0.815698,1.63,0.002594,2.49997,0.402632,0.01736,0.1,0.4,0.5,0.5,0.9,0.8935,0.2175,0.38,1157.355506,1.83,0.003147,1.59299,1.57585,3.140344,0.893169,3.137197,0.566785,0.492217,0.493002,0.007112,0.396097,0.384743,0.713898,0.140688,0.706786,0.365667,1,0.384743,1,0.384743,1,0.384743,0.3565,0.642,0.854,0.994577,0.0095,0.510996,1,2000,0,0,2093.214374,24.22107,0,0.515056,0.523042,1.387174,0.249093,1.387174,0.476238,3,1,5,19.677,155,32.46889,154,1.650093,0.00059,0.014245,0.01471,0.044094,0.006662,0.043504,0.452875,0.000014,0,0.276522,0.320019,0.996046,0.22875,0.996046,0.714803,0.994698,0.99658,0.996774,0.999323,0.994203,0.996385,0.996484,0.999249
rue_2000-613,1,2000,518704.959393,0.476018,5.064403,0.29,0.028549,0.028563,0.460385,4.89723,1.999,0.336694,8.385596,0.14,0.053698,0.081654,-3.718234,32.12,0.037027,0,0,0.00863,0.000653,-1.005009,0.046,0.001162,0.774597,0.158,0.009573,-0.386402,63.309601,0.088851,0.827558,0.802246,0.324768,-0.722919,1.5,0.00186,2.643147,0.389622,0.014295,0.083333,0.5,0.5,0.5,0.916667,0.9105,0.182,0.33,956.517624,1.83,0.004015,1.509492,1.544744,3.140276,0.910027,3.136261,0.589112,0.50445,0.495948,0.019928,0.392641,0.380309,0.697812,0.143168,0.677884,0.376452,1,0.380309,1,0.380309,1,0.380309,0.359,0.6295,0.8285,0.992199,0.01,0.514019,1,2000,0,0,2076.040549,24.461188,0,0.508576,0.518751,1.394446,0.247269,1.394446,0.476662,2,1,5,20.8065,149,33.278654,148,1.599435,0.000641,0.014643,0.014825,0.035221,0.006827,0.03458,0.4605,0.000014,0,0.296928,0.333609,0.992351,0.235591,0.992351,0.70619,0.994741,0.996745,0.996829,0.999401,0.994273,0.996455,0.996552,0.999245
rue_2000-614,1,2000,527038.960081,0.475921,5.499364,0.28,0.027776,0.02779,0.460071,3.157029,1.999,0.332581,8.817567,0.14,0.054445,0.098848,-14.569978,26,0.036317,0,-0,0.004816,0.000797,0.436414,0.0471,0.001685,1.120331,0.11025,0.011389,0.391932,62.186024,0.013318,-0.669942,0.795862,0.316138,-0.789128,1.6,0.00198,2.621125,0.390007,0.014962,0.25,0.5,0.5,0.5,0.75,0.9065,0.1885,0.36,813.795117,1.84,0.002388,1.555373,1.580892,3.141558,0.921337,3.13917,0.582796,0.505385,0.510606,0.008626,0.398866,0.387538,0.708069,0.142035,0.699443,0.366508,1,0.387538,1,0.387538,1,0.387538,0.3685,0.642,0.8465,0.996201,0.0095,0.511047,1,2000,0,0,2108.725196,24.020341,0,0.518702,0.526918,1.395306,0.251111,1.395306,0.476565,2,1,5,19.5205,162,34.265312,161,1.75535,0.000438,0.014315,0.01465,0.04315,0.006742,0.042712,0.460186,0.000014,0,0.29925,0.342119,0.984974,0.241654,0.984974,0.706345,0.994616,0.996547,0.996742,0.999442,0.994148,0.996342,0.996481,0.999237
rue_2000-615,1,2000,523944.853103,0.476007,5.418785,0.3,0.028109,0.028123,0.461718,4.780779,1.999,0.342589,5.594909,0.14,0.052583,0.096297,-8.124162,30.51,0.036372,0,0,0.008297,0.000389,2.44949,0.0484,0.00196,-2.44949,0.1633,0.007104,2.44949,62.563442,0.038262,-2.449479,0.863558,0.228765,-0.840601,1.67,0.001964,2.661016,0.383248,0.015456,0.0625,0.5,0.5,0.5,0.9375,0.901,0.203,0.33,1164.944696,1.83,0.000505,1.558914,1.557381,3.140812,0.898282,3.140307,0.57679,0.497129,0.498067,0.01105,0.394167,0.384869,0.709148,0.142165,0.698098,0.369385,1,0.384869,1,0.384869,1,0.384869,0.352,0.649,0.8535,0.990415,0.01,0.512754,1,2000,0,0,2096.087537,24.020244,0,0.514532,0.52376,1.386293,0.249651,1.386293,0.476651,1,1,5,22.8005,161,36.582699,160,1.604469,0.000613,0.014503,0.014737,0.039279,0.006806,0.038666,0.461834,0.000014,0,0.287118,0.328101,0.998373,0.235578,0.998373,0.718006,0.995077,0.996595,0.996775,0.999574,0.994129,0.996401,0.996504,0.999207
rue_2000-616,1,2000,518834.832275,0.477331,4.700937,0.28,0.028107,0.028121,0.465101,3.624534,1.999,0.332957,8.846711,0.14,0.052769,0.086752,5.101604,39.31,0.036756,0,0,0.00684,0.000593,-0.39588,0.04345,0.005452,2.437787,0.13555,0.006366,1.817751,62.736,0.017091,0.825974,0.791139,0.309771,-0.856097,1.68,0.002522,2.334554,0.502079,0.014957,0.166667,0.5,0.5,0.5,0.833333,0.896,0.209,0.31,930.664122,1.83,0.000045,1.606905,1.593948,3.140476,0.902966,3.140431,0.566496,0.505946,0.507604,0.006136,0.392559,0.379855,0.710013,0.14593,0.703877,0.384172,1,0.379855,1,0.379855,1,0.379855,0.3675,0.618,0.831,0.992035,0.011,0.514561,1,2000,0,0,2077.822327,24.023798,0,0.508737,0.519196,1.387451,0.248162,1.387451,0.477975,1,1,5,17.226,121,25.379263,120,1.473311,0.000323,0.014329,0.014608,0.037962,0.006796,0.037639,0.465217,0.000014,0,0.302268,0.341234,0.977328,0.237608,0.977328,0.696319,0.994799,0.99683,0.996853,0.999299,0.994132,0.99635,0.996486,0.999236
rue_2000-617,1,2000,520760.844844,0.474751,5.767772,0.29,0.028436,0.02845,0.461083,4.143232,1.999,0.341858,6.208724,0.14,0.052793,0.079185,1.673987,32.48,0.036666,0,-0,0.007248,0.001854,2.44949,0.0494,0.00049,2.44949,0.1342,0.012492,2.44949,63.310418,0.080454,-2.449489,0.843526,0.2385,-1.02159,1.56,0.002571,2.274931,0.456584,0.015238,0.166667,0.5,0.5,0.5,0.75,0.886,0.2315,0.33,831.807567,1.82,0.000196,1.552894,1.571691,3.140944,0.920235,3.140748,0.585506,0.505174,0.500547,0.015332,0.396943,0.382738,0.696565,0.140329,0.681233,0.366644,1,0.382738,1,0.382738,1,0.382738,0.3505,0.6455,0.8455,0.990079,0.009,0.512008,1,2000,0,0,2083.647637,24.342421,0,0.512068,0.520651,1.381672,0.247516,1.381672,0.475396,2,1,5,16.4275,122,24.803172,121,1.509857,0.00052,0.014663,0.01482,0.043377,0.006835,0.042857,0.461198,0.000014,0,0.294446,0.333206,0.982214,0.233716,0.982214,0.701416,0.995441,0.997022,0.997198,0.999466,0.994307,0.996456,0.996568,0.999232
rue_2000-618,1,2000,520153.881463,0.475211,5.388378,0.29,0.027918,0.027932,0.471844,3.157009,1.999,0.339286,7.361637,0.14,0.05448,0.092553,-1.79127,26.86,0.035964,0,0,0.007134,0.000621,-2.44949,0.0484,0.000735,-2.44949,0.1382,0.005879,-2.44949,62.251261,0.001954,2.3572,0.855432,0.232971,-0.908501,1.69,0.001851,2.705387,0.372546,0.013516,0.083333,0.5,0.5,0.5,0.916667,0.8795,0.2445,0.37,860.299856,1.84,0.000342,1.586648,1.585776,3.135727,0.886758,3.135386,0.559195,0.49774,0.485327,0.018444,0.400438,0.381829,0.709,0.141861,0.690555,0.37153,1,0.381829,1,0.381829,1,0.381829,0.3605,0.655,0.8335,0.991983,0.0085,0.514072,1,2000,0,0,2081.625114,23.843574,0,0.509991,0.520146,1.396501,0.247515,1.396501,0.475856,2,1,5,17.012,128,26.013943,127,1.529153,0.000254,0.014377,0.014536,0.040463,0.00686,0.040209,0.471962,0.000014,0,0.286724,0.32904,0.988129,0.23671,0.988129,0.719396,0.994005,0.996116,0.996486,0.999334,0.994196,0.996412,0.996551,0.999254
rue_2000-619,1,2000,516860.53669,0.474971,5.521237,0.29,0.028168,0.028182,0.471737,3.01349,1.999,0.332581,6.942641,0.14,0.053371,0.101287,0.620977,29.45,0.036298,0,0,0.007257,0.000399,-751134328245.815,0.0495,0.0005,-1441151880.76972,0.1475,0.01,-205878840108.4,62.696451,0.08135,-11561103.635159,0.852878,0.227851,-1.107379,1.61,0.001956,2.63594,0.390289,0.014943,0.083333,0.5,0.5,0.5,0.916667,0.9075,0.188,0.34,744.312881,1.83,0.00161,1.51888,1.539302,3.140181,0.905156,3.138571,0.58803,0.501924,0.494227,0.001507,0.393269,0.380104,0.690027,0.139626,0.68852,0.367336,1,0.380104,1,0.380104,1,0.380104,0.3455,0.634,0.844,0.992748,0.011,0.511918,1,2000,0,0,2069.590382,23.516414,0,0.508503,0.517139,1.375668,0.245959,1.375668,0.475616,2,1,5,21.0005,164,34.976538,163,1.66551,0.000292,0.014371,0.014581,0.047787,0.00688,0.047495,0.471855,0.000014,0,0.285142,0.329431,0.9677,0.2327,0.9677,0.706371,0.993992,0.996432,0.996592,0.99944,0.993788,0.996128,0.996263,0.999164
rue_2000-62,1,2000,526537.257551,0.475181,5.640961,0.29,0.027622,0.027635,0.461996,4.738993,1.999,0.335578,6.243396,0.14,0.053244,0.090417,-17.437402,23.52,0.03598,0,-0,0.006808,0.000314,0.385454,0.04655,0.003971,-1.170762,0.1438,0.0099,0.375,61.579261,0.05105,0.400427,0.794281,0.300924,-0.871717,1.56,0.002659,2.279015,0.45853,0.01578,0.166667,0.5,0.5,0.5,0.833333,0.877,0.2495,0.34,907.055731,1.83,0.001249,1.532191,1.550842,3.140629,0.90631,3.139381,0.584399,0.501873,0.499253,0.006132,0.406649,0.386268,0.703024,0.1441,0.696891,0.373056,1,0.386268,1,0.386268,1,0.386268,0.3795,0.6555,0.842,0.990372,0.009,0.513031,1,2000,0,0,2106.899086,23.726787,0,0.516966,0.526461,1.394839,0.250504,1.394839,0.475826,2,1,5,16.6565,132,26.571724,131,1.595277,0.000505,0.014123,0.014556,0.039306,0.006727,0.038802,0.462111,0.000014,0,0.295283,0.331597,0.979803,0.238985,0.979803,0.720708,0.995498,0.997205,0.997289,0.999614,0.994018,0.996297,0.996413,0.999231
rue_2000-620,1,2000,519711.951023,0.474364,5.693762,0.29,0.028062,0.028077,0.455221,4.492867,1.999,0.342954,7.095678,0.14,0.052716,0.093287,1.906137,27.97,0.036316,0,0,0.006095,0.000587,-2.44949,0.0467,0.00147,2.44949,0.1295,0.004899,2.44949,62.856995,0.085633,2.449489,0.856531,0.232423,-0.898921,1.67,0.002537,2.248475,0.481744,0.014258,0.125,0.5,0.5,0.5,0.875,0.906,0.1915,0.31,1082.837434,1.83,0.000444,1.516204,1.541883,3.140565,0.922141,3.14012,0.598062,0.49028,0.502312,0.001705,0.393927,0.38172,0.693587,0.140561,0.691882,0.368231,1,0.38172,1,0.38172,1,0.38172,0.351,0.647,0.844,0.987184,0.011,0.512958,1,2000,0,0,2079.482046,24.144115,0,0.510284,0.519611,1.381781,0.24682,1.381781,0.47501,2,1,5,22.27,171,37.901931,170,1.701928,0.000181,0.014537,0.014596,0.043805,0.006646,0.043624,0.455335,0.000014,0,0.285262,0.328335,0.973407,0.233996,0.973407,0.712676,0.995694,0.9976,0.997618,0.999548,0.994218,0.996376,0.996501,0.999244
rue_2000-621,1,2000,525061.9802,0.473489,6.281832,0.29,0.028289,0.028303,0.458604,4.772605,1.999,0.343318,5.350564,0.14,0.052392,0.081578,5.949051,35.34,0.036692,0,0,0.007304,0.001035,-1.145644,0.04965,0.000229,1.145644,0.171,0.009165,-1.145644,62.691206,0.01503,-1.145721,0.877193,0.236953,-0.58094,1.45,0.00253,2.214997,0.473416,0.013902,0.083333,0.5,0.5,0.5,0.916667,0.8835,0.235,0.34,990.708044,1.84,0.000152,1.570138,1.543416,3.141482,0.907354,3.14133,0.587887,0.499951,0.512699,0.014904,0.403738,0.386673,0.711792,0.138568,0.696888,0.35836,1,0.386673,1,0.386673,1,0.386673,0.377,0.6415,0.8525,0.992671,0.008,0.509633,1,2000,0,0,2100.516787,24.493906,0,0.517851,0.524867,1.405164,0.248858,1.405164,0.474135,2,1,5,16.346,122,25.498831,121,1.559943,0.000965,0.014554,0.014863,0.03987,0.006818,0.038905,0.458719,0.000014,0,0.294313,0.3383,0.978245,0.238968,0.978245,0.706379,0.995684,0.99736,0.997445,0.999576,0.994194,0.996455,0.996537,0.999225
